id,cache_key,query_id,route_id,prompt_version,model_version,prediction,reference,exact_match,lenient_em,token_f1,judge_score,judge_model,tokens_in,tokens_out,gpu_seconds,concurrency,cloud_spend_usd,amortized_usd,latency_ms_total,latency_ms_retrieval,latency_ms_llm,latency_ms_verify,git_sha,config_hash,created_at,generator_mode,retrieval_mode,temperature,seed
343,b49fbb2d0830f3a8517b265255a752401645f7bc42a60ccbec852f946e214df8,nq:0048,C4,v1,gpt-4o,Exodus,Exodus,1,1,1.0,,judge-stub/unwired,104,47,0.0,1,0.00073,0.0,2614.760965882336,1355.9962599999835,1210.1960784313724,48.56862745098039,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:18:47.962240+00:00,stub,measured,0.0,0
344,0e3b154794df6fb2b5e819d753619d8765280fef970b87bc68c64bc0a816db86,nq:0049,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,The Allies moved to Sicily and then to Italy.,Italy,0,0,0.2222222222222222,,judge-stub/unwired,22,11,0.7105917090000275,1,0.0,6.908530504166934e-05,2061.8198540000776,1351.22814500005,710.5917090000275,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:18:50.079166+00:00,measured,measured,0.0,0
345,3a6fca1a9684bd3b636dd5280a89510f9ca8c0d001f2bbc295301a87f24c27f7,nq:0049,L1,v1,Qwen/Qwen2.5-1.5B-Instruct,"North Africa was followed by the South West Pacific theater, where the Allies fought against Japan.",Italy,0,0,0.0,,judge-stub/unwired,485,18,1.196023994999905,1,0.0,0.00011628011062499075,2525.454532999902,1329.430537999997,1196.023994999905,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:18:52.663544+00:00,measured,measured,0.0,0
346,296370a6696d81804a73446232c34fff54ecf8a3bd8e1d369a0bf9de3ab68054,nq:0049,C0,v1,ollama-llama3.1-8b,Italy,Italy,1,1,1.0,,judge-stub/unwired,158,11,3.5482352941176467,1,0.0,0.0003449673202614378,4980.618270431389,1378.4221920000164,3548.235294117647,53.96078431372549,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:18:54.050750+00:00,stub,measured,0.0,0
347,8021cb342e3521b321f3d26e330f9651db969a0e14e3ce9856b5da907c1f4bf1,nq:0049,C1,v1,gpt-4o-mini,Italy,Italy,1,1,1.0,,judge-stub/unwired,138,26,0.0,1,3.63e-05,0.0,3726.1227979411196,1422.240444999943,2274.5098039215686,29.372549019607842,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:18:55.482343+00:00,stub,measured,0.0,0
348,4b70ab47be44c0ea47d5bd08dd73734402ac1c46a3348617ff249362345d41d5,nq:0049,C2,v1,gpt-4o-mini,Italy,Italy,1,1,1.0,,judge-stub/unwired,85,11,0.0,1,1.935e-05,0.0,1642.7997979411593,1324.9174449999828,281.1764705882353,36.705882352941174,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:18:56.815789+00:00,stub,measured,0.0,0
349,ce89e10515cb4272576c3d7cc5d53f9e3f272c69b3d48749d8245ee44325f0d4,nq:0049,C3,v1,gpt-4o,Italy,Italy,1,1,1.0,,judge-stub/unwired,104,23,0.0,1,0.00049,0.0,3872.745965176446,1357.3930239999754,2500.0,15.352941176470589,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:18:58.181641+00:00,stub,measured,0.0,0
350,53d17c107b5e4cf9eefb26a68bca6976a0c646f3e95d3ff709c96dec28250719,nq:0049,C4,v1,gpt-4o,Italy,Italy,1,1,1.0,,judge-stub/unwired,182,11,0.0,1,0.000565,0.0,2013.281363941136,1334.3990109999595,641.9607843137255,36.92156862745098,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:18:59.524617+00:00,stub,measured,0.0,0
351,2506a0fc0f2d624f7ea1af2822ce7a948cb140027a2eef3ab6a0235783f7617a,hotpotqa:0000,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,No.,yes,0,0,0.0,,judge-stub/unwired,25,2,0.18450337900003433,1,0.0,1.7937828513892226e-05,1517.684747999965,1333.1813689999308,184.50337900003433,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:01.102378+00:00,measured,measured,0.0,0
352,e98ea080ddde9b7c91c396b45179396d75cc24675ea1f283ad59f7899a924d8d,hotpotqa:0000,L1,v1,Qwen/Qwen2.5-1.5B-Instruct,"No, Scott Derrickson and Ed Wood were not of the same nationality. Scott Derrickson is American, while Ed Wood was American but died in England.",yes,0,0,0.0,,judge-stub/unwired,417,31,1.9594024790001185,1,0.0,0.00019049746323612264,3328.2459410002048,1368.8434620000862,1959.4024790001185,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:04.488492+00:00,measured,measured,0.0,0
353,58d26072e281a627f414eb512eed600335495c518301b12ccb0094a8636fea32,hotpotqa:0000,C0,v1,ollama-llama3.1-8b,yes,yes,1,1,1.0,,judge-stub/unwired,115,43,1.36,1,0.0,0.00013222222222222221,2701.057984176669,1325.7050430001982,1360.0,15.352941176470589,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:05.823435+00:00,stub,measured,0.0,0
354,899170800529f7550d249294f1961f0f5ba27dbe524352d7fea632e4e0dad48c,hotpotqa:0000,C1,v1,gpt-4o-mini,yes,yes,1,1,1.0,,judge-stub/unwired,162,28,0.0,1,4.11e-05,0.0,2852.093016255014,1340.2498790001118,1489.8039215686274,22.03921568627451,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:07.172371+00:00,stub,measured,0.0,0
355,3d6a3f9b89b2773fbfd7195bbd5b8dee5056ed9e7f543d13cceffcdec4a694cb,hotpotqa:0000,C2,v1,gpt-4o-mini,yes,yes,1,1,1.0,,judge-stub/unwired,177,9,0.0,1,3.1950000000000004e-05,0.0,3686.140434215683,1319.0423949999968,2319.607843137255,47.490196078431374,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:08.501059+00:00,stub,measured,0.0,0
356,5fb4cd0bddebe7ecc77417d31357aeb431d12efa119bb87005485e11b851481a,hotpotqa:0000,C3,v1,gpt-4o,yes,yes,1,1,1.0,,judge-stub/unwired,127,21,0.0,1,0.0005275,0.0,1705.0402384902975,1333.7265130001015,344.3137254901961,27.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:09.842858+00:00,stub,measured,0.0,0
357,170dbf363ab0b07be1c31cffd06c024384fa15dca9c1eb25c7df18180eea4e04,hotpotqa:0000,C4,v1,gpt-4o,yes,yes,1,1,1.0,,judge-stub/unwired,112,13,0.0,1,0.00041,0.0,2662.467633764655,1370.9382219999497,1264.313725490196,27.215686274509803,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:11.222330+00:00,stub,measured,0.0,0
358,0307a1d59c46a83a39b5b05a760fd3c7f1ea6d13711eabf24da0878f20f3c1de,hotpotqa:0001,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,Secretary of State.,Chief of Protocol,0,0,0.3333333333333333,,judge-stub/unwired,34,4,0.30649040999992394,1,0.0,2.97976787499926e-05,1675.8934989998124,1369.4030889998885,306.49040999992394,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:12.954460+00:00,measured,measured,0.0,0
359,7393f9cb18a629b31e2356a4b250315ab9cb5cdcc4239c4def0106d9c2f4e785,hotpotqa:0001,L1,v1,Qwen/Qwen2.5-1.5B-Instruct,"None

The passage does not provide any information about the political or governmental positions held by individuals associated with the films featuring Shirley Temple. Therefore, we cannot determine what government position the woman who played Corliss Archer might have held. 

To elaborate further, the question asks specifically about the government position of someone connected to the film ""Kiss and Tell,"" but no such connection exists between the film's cast and the U.S. government. Shirley Temple appeared in several films, including ""Kiss and Tell,"" but there is no mention of her involvement in any official capacity related to government positions. Thus, the correct response is that she did not hold any particular government position.",Chief of Protocol,0,0,0.018518518518518517,,judge-stub/unwired,467,135,7.96749640500002,1,0.0,0.0007746177060416685,9370.09928700013,1402.6028820001102,7967.49640500002,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:22.384012+00:00,measured,measured,0.0,0
360,0312793b9ed6d58b4d7c166f92585ccceeb081c5679a939d46d332f866ef622f,hotpotqa:0001,C0,v1,ollama-llama3.1-8b,chief of protocol,Chief of Protocol,0,1,1.0,,judge-stub/unwired,83,12,1.3317647058823532,1,0.0,0.00012947712418300656,2768.992862470567,1405.0516859999789,1331.7647058823532,32.1764705882353,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:23.799608+00:00,stub,measured,0.0,0
361,2330118bd6b0163f7e9dff4eab08c068a047e20c8e8ce788e8568a923d017559,hotpotqa:0001,C1,v1,gpt-4o-mini,Chief of Protocol,Chief of Protocol,1,1,1.0,,judge-stub/unwired,185,25,0.0,1,4.275e-05,0.0,3015.0368844899895,1346.7231589997937,1616.0784313725492,52.23529411764706,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:25.154920+00:00,stub,measured,0.0,0
362,26c18322ceb9aa1d6d00c62ba37db154f3f2c0f3cb388cc73704af26c43e8ee4,hotpotqa:0001,C2,v1,gpt-4o-mini,Chief of Protocol,Chief of Protocol,1,1,1.0,,judge-stub/unwired,153,36,0.0,1,4.455e-05,0.0,3152.3788924902406,1354.0651670000443,1778.4313725490197,19.88235294117647,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:26.518457+00:00,stub,measured,0.0,0
363,be834799ad6ffc1a11c3220e8a3655e8ae799a31dc8165875dac16abf6d715da,hotpotqa:0001,C3,v1,gpt-4o,Chief of Protocol,Chief of Protocol,1,1,1.0,,judge-stub/unwired,175,16,0.0,1,0.0005975,0.0,3389.763960196242,1375.0384700001632,1958.8235294117646,55.90196078431373,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:27.902065+00:00,stub,measured,0.0,0
364,32a649b554120df2ad3678ce4ab3563cb54ed6baaf87d286e3ead48dcfc6d3d4,hotpotqa:0001,C4,v1,gpt-4o,Chief of Protocol,Chief of Protocol,1,1,1.0,,judge-stub/unwired,111,40,0.0,1,0.0006775,0.0,3819.5147674119116,1328.6912380001468,2436.8627450980393,53.96078431372549,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:29.239487+00:00,stub,measured,0.0,0
365,405cd4e8d0cce168eda7f7d8d4037fde81efb7979c9026d2065b7915df3740c4,hotpotqa:0002,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,"""The Known World"" series.",Animorphs,0,0,0.0,,judge-stub/unwired,42,7,0.468800764000207,1,0.0,4.557785205557567e-05,1808.3663420002267,1339.5655780000197,468.800764000207,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:31.104418+00:00,measured,measured,0.0,0
366,2bdf66f7f0c9872c433e03e00f71b7dfbc6ab0b72adcac19a29fbe509780061d,hotpotqa:0002,L1,v1,Qwen/Qwen2.5-1.5B-Instruct,"Animorphs is a science fantasy young adult series, told in first person, that includes a set of companion books narrating the stories of enslaved worlds and alien species. 

Justification:

The question asks about a specific science fantasy young adult series, specifically one that is ""a set of companion books narrating the stories of enslaved worlds and alien species."" The passage [2] mentions the ""Animorphs"" series, which fits this description perfectly. Additionally, the passage provides more context by explaining that the series is told in first person and uses multiple narrators to tell the story from different points of view. The series is described as a science fantasy series, not explicitly stated but implied by its content and nature. Therefore, we can conclude that ""Animorphs"" is the correct answer based on the information provided.",Animorphs,0,0,0.016949152542372885,,judge-stub/unwired,806,165,9.801344470000004,1,0.0,0.0009529084901388891,11411.492825999858,1610.1483559998542,9801.344470000004,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:42.574944+00:00,measured,measured,0.0,0
367,db84e25c4b1799ca5d41dda33bc858b34be4f2fc9364bf2f1fc834d6533edd7a,hotpotqa:0002,C0,v1,ollama-llama3.1-8b,Animorphs,Animorphs,1,1,1.0,,judge-stub/unwired,187,19,0.6117647058823529,1,0.0,5.947712418300653e-05,2033.7492856077556,1373.2002659999125,611.7647058823529,48.78431372549019,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:43.959460+00:00,stub,measured,0.0,0
368,35dc6cad75d0e872f974d3271b4ebf8db0113438a173fbf77df945f7ced99e00,hotpotqa:0002,C1,v1,gpt-4o-mini,Animorphs,Animorphs,1,1,1.0,,judge-stub/unwired,82,46,0.0,1,3.9899999999999994e-05,0.0,2288.846801333363,1326.5134680000301,930.5882352941176,31.745098039215687,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:45.294714+00:00,stub,measured,0.0,0
369,3a263eaef24e9dfd642e5d3e9e0d4b04fcc6a30fabc28cf08ffad861e68db895,hotpotqa:0002,C2,v1,gpt-4o-mini,Animorphs,Animorphs,1,1,1.0,,judge-stub/unwired,175,47,0.0,1,5.4449999999999995e-05,0.0,2080.3080294511324,1307.739402000152,723.1372549019608,49.431372549019606,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:46.611892+00:00,stub,measured,0.0,0
370,413da9e719d7f2358a8a5548278c8a0d5d0579d06a9fb053c69875e6c18347d7,hotpotqa:0002,C3,v1,gpt-4o,Animorphs,Animorphs,1,1,1.0,,judge-stub/unwired,141,21,0.0,1,0.0005625000000000001,0.0,3373.3939756077893,1350.8449559999463,1994.9019607843138,27.64705882352941,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:47.970893+00:00,stub,measured,0.0,0
371,b00fdd511c55bfda89cea203fefaeed4d4bb3832a2f1551e5fc95b2fb81db302,hotpotqa:0002,C4,v1,gpt-4o,Animorphs,Animorphs,1,1,1.0,,judge-stub/unwired,113,37,0.0,1,0.0006525,0.0,2420.6127049215197,1319.102900999951,1065.8823529411766,35.627450980392155,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:49.298504+00:00,stub,measured,0.0,0
372,6545b20bbc747a43e4662fb23efd6190bfb504255ac4c62bf35b5688dbd840ef,hotpotqa:0003,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,Yes.,no,0,0,0.0,,judge-stub/unwired,30,2,0.18490750900014064,1,0.0,1.7977118930569227e-05,1499.4111330001942,1314.5036240000536,184.90750900014064,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:50.854079+00:00,measured,measured,0.0,0
373,213a424a283636607db0feac80356eb08c842346badc9e0e282a632b6995a4ee,hotpotqa:0003,L1,v1,Qwen/Qwen2.5-1.5B-Instruct,"No, the Laleli Mosque and Esma Sultan Mansion are not located in the same neighborhood. 

Explanation: The Laleli Mosque is located in Laleli, Fatih, Istanbul, while the Esma Sultan Mansion is located in Ortaköy, Istanbul. They are situated in different neighborhoods within the city.",no,0,0,0.05,,judge-stub/unwired,644,66,4.0430315489998065,1,0.0,0.00039307251170831445,5352.330560999917,1309.2990120001105,4043.0315489998065,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:56.263729+00:00,measured,measured,0.0,0
374,9a3e059c3cb6fa780b97198cb99586378333029e788506956437c88a897e9df2,hotpotqa:0003,C0,v1,ollama-llama3.1-8b,no,no,1,1,1.0,,judge-stub/unwired,156,19,2.9270588235294115,1,0.0,0.00028457516339869276,4300.869537549013,1322.4381649999941,2927.0588235294117,51.372549019607845,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:57.606214+00:00,stub,measured,0.0,0
375,8976083c1ea6615b922385133931e2e1391656c6db67e06da0095aa7e3acee41,hotpotqa:0003,C1,v1,gpt-4o-mini,no,no,1,1,1.0,,judge-stub/unwired,191,37,0.0,1,5.085e-05,0.0,2614.575921901843,1333.4386669998821,1273.3333333333333,7.803921568627451,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:19:58.949251+00:00,stub,measured,0.0,0
376,66c673bd0204a16339c746f587a87453e5b6074699a81e64305d91f1f07082c3,hotpotqa:0003,C2,v1,gpt-4o-mini,no,no,1,1,1.0,,judge-stub/unwired,84,35,0.0,1,3.36e-05,0.0,3727.702964725523,1321.9186510000327,2400.7843137254904,5.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:20:00.279608+00:00,stub,measured,0.0,0
377,6fdee3837dae58740a7616ab2604611760ecc30a3db489f69d575f29d41954f6,hotpotqa:0003,C3,v1,gpt-4o,no,no,1,1,1.0,,judge-stub/unwired,128,16,0.0,1,0.00048000000000000007,0.0,3067.2578755883305,1311.0814050000954,1697.2549019607843,58.92156862745098,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:20:01.598853+00:00,stub,measured,0.0,0
378,dcc2a61e6ef0adf4a49e2382542eec5b6ab742da828aa4978cd70570fec111cb,hotpotqa:0003,C4,v1,gpt-4o,no,no,1,1,1.0,,judge-stub/unwired,164,12,0.0,1,0.00053,0.0,3265.0616893921974,1318.6107090000405,1886.6666666666665,59.78431372549019,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:20:02.925641+00:00,stub,measured,0.0,0
379,176ad69d9c96285fa0ec4dce218ce2a599fff313aab62603049f9c71070be4d7,hotpotqa:0004,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,New York City.,"Greenwich Village, New York City",0,0,0.7499999999999999,,judge-stub/unwired,32,4,0.29739176499992936,1,0.0,2.891308826388202e-05,1693.336292999902,1395.9445279999727,297.39176499992936,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:20:04.673740+00:00,measured,measured,0.0,0
380,e2ce9750fc5aebec1c3a0da2f15d1d944bdf96d70d7848258577dd5050940f34,hotpotqa:0004,L1,v1,Qwen/Qwen2.5-1.5B-Instruct,New York City,"Greenwich Village, New York City",0,0,0.7499999999999999,,judge-stub/unwired,481,3,0.3218985569999404,1,0.0,3.1295693041660875e-05,1652.3874919998889,1330.4889349999485,321.8985569999404,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:20:06.382562+00:00,measured,measured,0.0,0
381,11de8733380d8b2d5f341be86af74e51b772f236c04b786bafa0dba1361398c6,hotpotqa:0004,C0,v1,ollama-llama3.1-8b,"Greenwich Village, New York City","Greenwich Village, New York City",1,1,1.0,,judge-stub/unwired,117,39,0.45647058823529413,1,0.0,4.4379084967320265e-05,1864.8348514312695,1379.638772999897,456.47058823529414,28.725490196078432,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:20:07.771460+00:00,stub,measured,0.0,0
382,c125c6b2b78ff4e50dfaa53822f2aaa7421e56f0b8f1607dbf05cb6a778e81e6,hotpotqa:0004,C1,v1,gpt-4o-mini,"Greenwich Village, New York City","Greenwich Village, New York City",1,1,1.0,,judge-stub/unwired,134,22,0.0,1,3.3299999999999996e-05,0.0,3327.0273751176505,1331.7920810000032,1976.8627450980393,18.372549019607845,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:20:09.112101+00:00,stub,measured,0.0,0
383,54a8decca484955e3a2e268a33a8ed967aaa42d1c8b03cf5c9e244f21a21655c,hotpotqa:0004,C2,v1,gpt-4o-mini,"Greenwich Village, New York City","Greenwich Village, New York City",1,1,1.0,,judge-stub/unwired,199,30,0.0,1,4.785e-05,0.0,1958.4538221765529,1313.1008810000822,614.9019607843137,30.450980392156865,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:20:10.433781+00:00,stub,measured,0.0,0
384,280a7cde0a9077c1b613db143689549f53faa54c6ade469b941e924fa127ecae,hotpotqa:0004,C3,v1,gpt-4o,"Greenwich Village, New York City","Greenwich Village, New York City",1,1,1.0,,judge-stub/unwired,106,16,0.0,1,0.00042500000000000003,0.0,3910.356546588329,1414.1800760000933,2445.8823529411766,50.29411764705882,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:20:11.856510+00:00,stub,measured,0.0,0
385,6902b1c63f0556b217b1d43af11979277ec765f0c66a641fddd5bd48a8a046e0,hotpotqa:0004,C4,v1,gpt-4o,"Greenwich Village, New York City","Greenwich Village, New York City",1,1,1.0,,judge-stub/unwired,87,22,0.0,1,0.0004375,0.0,2514.4116870588355,1431.2940400000116,1029.8039215686274,53.31372549019608,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:20:13.297536+00:00,stub,measured,0.0,0
386,442fe2af127207464c0399cdc83c2157b368d912d214a0db93f58256a5a780e5,hotpotqa:0005,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,JYP Entertainment.,YG Entertainment,0,0,0.5,,judge-stub/unwired,36,4,0.2987154949998967,1,0.0,2.9041784236101066e-05,1608.6179009998887,1309.902405999992,298.7154949998967,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:20:14.961731+00:00,measured,measured,0.0,0
387,aa37bac7d9fda81d6e81434766cc6451cade03ef8d5e685ec272d04e0a50fa2f,hotpotqa:0005,L1,v1,Qwen/Qwen2.5-1.5B-Instruct,YG Entertainment,YG Entertainment,1,1,1.0,,judge-stub/unwired,628,3,0.36873705000016344,1,0.0,3.584943541668255e-05,1712.2317990001648,1343.4947490000013,368.73705000016344,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:20:16.731512+00:00,measured,measured,0.0,0
388,732b9f4a9692727bb987625ebb8380571e9597601c0db470812be5f071518cb5,hotpotqa:0005,C0,v1,ollama-llama3.1-8b,YG,YG Entertainment,0,0,0.6666666666666666,,judge-stub/unwired,83,8,0.5129411764705882,1,0.0,4.986928104575163e-05,1897.0057011763588,1326.652759999888,512.9411764705883,57.41176470588235,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:20:18.067468+00:00,stub,measured,0.0,0
389,910967c41e968972a39ba333dd0741ec6b1d2c5828296b1d0a8883c9685a7830,hotpotqa:0005,C1,v1,gpt-4o-mini,YG Entertainment,YG Entertainment,1,1,1.0,,judge-stub/unwired,195,40,0.0,1,5.325e-05,0.0,3197.7396600979823,1317.8769149999425,1823.529411764706,56.333333333333336,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:20:19.393762+00:00,stub,measured,0.0,0
390,299c7333223d8f08639398c7f8099aacaa330f9c109ea6fa177afc05090a1c4c,hotpotqa:0005,C2,v1,gpt-4o-mini,YG Entertainment,YG Entertainment,1,1,1.0,,judge-stub/unwired,179,8,0.0,1,3.165e-05,0.0,1793.062513764758,1352.5331020000522,398.4313725490196,42.09803921568628,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:20:20.754639+00:00,stub,measured,0.0,0
391,6a4c7c13b3fdd8fa5aa5f72c551f056bcac997c796b5d929a21026ef1ad7009d,hotpotqa:0005,C3,v1,gpt-4o,YG Entertainment,YG Entertainment,1,1,1.0,,judge-stub/unwired,145,13,0.0,1,0.0004925,0.0,3886.297387745104,1375.1405250000062,2472.9411764705883,38.2156862745098,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:20:22.138827+00:00,stub,measured,0.0,0
