id,cache_key,query_id,route_id,prompt_version,model_version,prediction,reference,exact_match,lenient_em,token_f1,judge_score,judge_model,tokens_in,tokens_out,gpu_seconds,concurrency,cloud_spend_usd,amortized_usd,latency_ms_total,latency_ms_retrieval,latency_ms_llm,latency_ms_verify,git_sha,config_hash,created_at
54,e87a1822134b7d7e4a82735e40bc897cbe87a403311699b89b9374a215cc4d4a,nq:0007,C2,v1,gpt-4o-mini,Shakespeare,Shakespeare,1,1,1.0,,judge-stub/unwired,87,35,0.0,1,3.405e-05,0.0,801.5804699984728,4.580469998472836,759.2156862745098,37.78431372549019,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:17.897930+00:00
55,ef9a40b9c4fdc94ad882f4c73e41be38848e72d772b80eae29b38b79e6eb5438,nq:0007,C3,v1,gpt-4o,Shakespeare,Shakespeare,1,1,1.0,,judge-stub/unwired,80,23,0.0,1,0.00043000000000000004,0.0,1548.4909989408059,8.608645999629516,1489.8039215686274,50.07843137254902,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:17.917529+00:00
56,25456f4a8c556a34faa49562abdae8edf83c4af80c8fc93de91ae6f09e69cf18,nq:0007,C4,v1,gpt-4o,Shakespeare,Shakespeare,1,1,1.0,,judge-stub/unwired,98,18,0.0,1,0.00042500000000000003,0.0,673.8015138805529,9.036807998199947,614.9019607843137,49.86274509803921,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:17.937554+00:00
57,62e6549a80fd5e76337b4cc6f0375c0e877df4867897a20df4f205c038b47ead,triviaqa:0000,L0,v1,ollama-qwen2.5-3b,Mona Lisa,Mona Lisa,1,1,1.0,,judge-stub/unwired,89,37,0.42823529411764705,1,0.0,4.1633986928104575e-05,449.9346024528364,9.365975001855986,428.2352941176471,12.333333333333332,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:17.966043+00:00
58,ec3435ba5a457cb35aaef745fbe264bcfd725b5b382af4384f5138c4161abb86,triviaqa:0000,L1,v1,ollama-qwen2.5-3b,Mona Lisa,Mona Lisa,1,1,1.0,,judge-stub/unwired,94,14,1.4729411764705882,1,0.0,0.00014320261437908495,1528.8918343939472,5.440854001790285,1472.9411764705883,50.509803921568626,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:17.988924+00:00
59,2b5f24de26ff06ca43c541308ff42cf1b3658cd87abbeda04255f28af0c7dd3a,triviaqa:0000,C0,v1,ollama-llama3.1-8b,Mona,Mona Lisa,0,0,0.6666666666666666,,judge-stub/unwired,93,37,0.45647058823529413,1,0.0,4.4379084967320265e-05,485.8293076689103,5.1626410022436175,456.47058823529414,24.19607843137255,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.005476+00:00
60,710cc613fd3574a74f3f6035d57be674203b1ed3aaa7e1bdeab77758d5a3e662,triviaqa:0000,C1,v1,gpt-4o-mini,Mona Lisa,Mona Lisa,1,1,1.0,,judge-stub/unwired,82,27,0.0,1,2.85e-05,0.0,2345.387686566171,12.583764997543767,2319.607843137255,13.196078431372548,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.030005+00:00
61,c096fbb70893cf3a169ef3dbacb41a77d190bbce4e63671f152481344bbc7acc,triviaqa:0000,C2,v1,gpt-4o-mini,Mona Lisa,Mona Lisa,1,1,1.0,,judge-stub/unwired,122,38,0.0,1,4.11e-05,0.0,266.5735114535069,7.0048840025265235,200.0,59.568627450980394,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.048437+00:00
62,a3fe613e5e9bc4657ebf56468af8d0a17f328ee1c281f6470f9b4b2b0ea68566,triviaqa:0000,C3,v1,gpt-4o,Mona Lisa,Mona Lisa,1,1,1.0,,judge-stub/unwired,90,47,0.0,1,0.000695,0.0,2149.0653311953006,10.33984099922236,2112.156862745098,26.56862745098039,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.069565+00:00
63,1dff625a8df860ea7251fbfe5f2fb181f50599f2f902b137474f371ebc58a883,triviaqa:0000,C4,v1,gpt-4o,Mona Lisa,Mona Lisa,1,1,1.0,,judge-stub/unwired,92,10,0.0,1,0.00033,0.0,1061.9336291564932,5.953236999630462,1020.7843137254902,35.196078431372555,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.087205+00:00
64,1870de1dde963cbc60e1a037a34e89a59bfcf3179055fe36083c344629a479f4,triviaqa:0001,L0,v1,ollama-qwen2.5-3b,photosynthesis,photosynthesis,1,1,1.0,,judge-stub/unwired,160,42,3.2517647058823527,1,0.0,0.0003161437908496732,3312.7156161750263,9.362674998556031,3251.7647058823527,51.588235294117645,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.108810+00:00
65,d5dfd14bf7e8f58e502d6877a968bc85448e609484ab0fb94e2085d36dd70018,triviaqa:0001,L1,v1,ollama-qwen2.5-3b,photosynthesis,photosynthesis,1,1,1.0,,judge-stub/unwired,196,28,2.5458823529411765,1,0.0,0.000247516339869281,2586.210657332141,9.877323998807697,2545.8823529411766,30.450980392156865,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.130060+00:00
66,ea63133d0b40225311f6aef9930ff1258c1141223ff1ca3ed56af343d2d1b06f,triviaqa:0001,C0,v1,ollama-llama3.1-8b,photosynthesis,photosynthesis,1,1,1.0,,judge-stub/unwired,108,44,1.8258823529411763,1,0.0,0.00017751633986928103,1875.8927378833212,8.128032000968233,1825.8823529411764,41.88235294117647,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.149488+00:00
67,e16067b1e9fdc1741901e944f09f512ec0af4f2167cbef8068146639d04a71bf,triviaqa:0001,C1,v1,gpt-4o-mini,photosynthesis,photosynthesis,1,1,1.0,,judge-stub/unwired,150,46,0.0,1,5.01e-05,0.0,2365.419816508787,6.733541998983128,2319.607843137255,39.07843137254902,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.167688+00:00
68,001b5daed577e758bcda51598c30a2702bb6f0f4ecf653a2839f1ba4fee37b45,triviaqa:0001,C2,v1,gpt-4o-mini,photosynthesis,photosynthesis,1,1,1.0,,judge-stub/unwired,117,14,0.0,1,2.595e-05,0.0,618.8822249411331,10.999871999956667,551.7647058823529,56.11764705882353,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.191713+00:00
69,771066016e2b7ffe8f419107d1f08fa771a16154f6cbfbec64402a6701e2b478,triviaqa:0001,C3,v1,gpt-4o,photosynthesis,photosynthesis,1,1,1.0,,judge-stub/unwired,151,36,0.0,1,0.0007375000000000001,0.0,484.55121360839667,5.0021940005535726,452.5490196078431,27.0,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.207797+00:00
70,6558bed4e4f121e60ee36849913ff411f9c3aa9516cf1cf70ba5a9ba80bb68a9,triviaqa:0001,C4,v1,gpt-4o,photosynthesis,photosynthesis,1,1,1.0,,judge-stub/unwired,150,29,0.0,1,0.000665,0.0,1396.8257096646219,7.159042997955112,1363.5294117647059,26.137254901960784,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.226400+00:00
71,c5d005cd0bf7f8ddff60ebe3489c30bc64fe7cf1e49a3a0fda02242d7b11a977,triviaqa:0002,L0,v1,ollama-qwen2.5-3b,I don't know,Industrial Revolution,0,0,0.0,,judge-stub/unwired,114,18,2.644705882352941,1,0.0,0.0002571241830065359,2662.972506567033,9.168584998406004,2644.705882352941,9.098039215686274,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.246441+00:00
72,eb1d0ef56d9ed8bc81f14b50826d852a502d4c5d8309b94d04ee82707db1e764,triviaqa:0002,L1,v1,ollama-qwen2.5-3b,Industrial Revolution,Industrial Revolution,1,1,1.0,,judge-stub/unwired,85,30,2.32,1,0.0,0.00022555555555555553,2378.918853037611,5.173754998395452,2320.0,53.745098039215684,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.262955+00:00
73,de67e043456075e862af4233c8e310d9a152738d2d1598aacbc0c72bcc183c0a,triviaqa:0002,C0,v1,ollama-llama3.1-8b,industrial revolution,Industrial Revolution,0,1,1.0,,judge-stub/unwired,178,27,0.9505882352941177,1,0.0,9.241830065359478e-05,990.2139920775057,5.723795999074355,950.5882352941177,33.90196078431373,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.279832+00:00
74,e051e1929d3c254bb3b2733142387cc8d410b7901f922b5f843d6a9d20671570,triviaqa:0002,C1,v1,gpt-4o-mini,Industrial Revolution,Industrial Revolution,1,1,1.0,,judge-stub/unwired,178,23,0.0,1,4.0499999999999995e-05,0.0,1038.7317393538149,5.025857000873657,984.7058823529412,49.0,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.295178+00:00
75,a2476e4b06c59175366a90d78e47ee26f20d6dd55e2dcec561bf9bd46c00fe5e,triviaqa:0002,C2,v1,gpt-4o-mini,Industrial Revolution,Industrial Revolution,1,1,1.0,,judge-stub/unwired,124,43,0.0,1,4.4399999999999995e-05,0.0,2076.815363862439,5.42320699969423,2021.9607843137253,49.431372549019606,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.312038+00:00
76,91bb40c7009928e5700860645d31fd4aab1f8b4f5346500552a8ea66e6ec62e8,triviaqa:0002,C3,v1,gpt-4o,Industrial Revolution,Industrial Revolution,1,1,1.0,,judge-stub/unwired,121,8,0.0,1,0.0003825,0.0,1005.0725608067062,5.798051002784632,966.6666666666666,32.6078431372549,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.328762+00:00
77,24e4634ac419e83818e053fc6b8089a1f41465869097bc64fffb8a2a826c853f,triviaqa:0002,C4,v1,gpt-4o,Industrial Revolution,Industrial Revolution,1,1,1.0,,judge-stub/unwired,171,24,0.0,1,0.0006675,0.0,1130.5792253125892,6.618440998863662,1110.9803921568628,12.980392156862745,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.344186+00:00
78,5f9518275da3b4a105391cd1e1e002c63dc8fb9416df449c5f74f83ba8157b62,triviaqa:0003,L0,v1,ollama-qwen2.5-3b,I don't know,Mona Lisa,0,0,0.0,,judge-stub/unwired,173,24,1.36,1,0.0,0.00013222222222222221,1395.674251469508,6.733074998919619,1360.0,28.941176470588236,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.361465+00:00
79,18f871dba965d51581931288671e89f29bbeb3da5730320046111c3361790bb6,triviaqa:0003,L1,v1,ollama-qwen2.5-3b,Mona Lisa,Mona Lisa,1,1,1.0,,judge-stub/unwired,80,28,1.6988235294117646,1,0.0,0.00016516339869281042,1765.3899598428152,9.37035199967795,1698.8235294117646,57.19607843137255,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.384724+00:00
80,114d86e243b5a680ef8f1d850cc58da46495af50b3a6a10d436e4de076c422c9,triviaqa:0003,C0,v1,ollama-llama3.1-8b,mona lisa,Mona Lisa,0,1,1.0,,judge-stub/unwired,98,13,3.5764705882352943,1,0.0,0.0003477124183006536,3597.374913020088,9.002364000480156,3576.470588235294,11.901960784313726,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.404647+00:00
81,10556851ebdd28899fc7db24599aa937f5560b8a55926039129a544876eb8ef0,triviaqa:0003,C1,v1,gpt-4o-mini,Mona Lisa,Mona Lisa,1,1,1.0,,judge-stub/unwired,105,28,0.0,1,3.2550000000000005e-05,0.0,1503.411955039423,8.666857000207528,1453.7254901960782,41.01960784313726,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.424151+00:00
82,9dbb8c6315b2e14f6d172b4254848b52dda6ec3ee0d4e9006d6210a59b66bb83,triviaqa:0003,C2,v1,gpt-4o-mini,Mona Lisa,Mona Lisa,1,1,1.0,,judge-stub/unwired,180,47,0.0,1,5.52e-05,0.0,889.3926537240121,9.608339998521842,867.4509803921569,12.333333333333332,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.445367+00:00
83,d4390f4af5cabf10a147ef2c387f7b36301ffd806b076ac2c479f8466cd9c5e6,triviaqa:0003,C3,v1,gpt-4o,Mona Lisa,Mona Lisa,1,1,1.0,,judge-stub/unwired,128,39,0.0,1,0.00071,0.0,2548.0962659988727,5.0962659988726955,2490.9803921568628,52.01960784313725,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.461684+00:00
84,93e89586d4cb350009092be70f60e1c03f930334b4ecf851799f8ce472931f1f,triviaqa:0003,C4,v1,gpt-4o,Mona Lisa,Mona Lisa,1,1,1.0,,judge-stub/unwired,84,21,0.0,1,0.00042,0.0,1539.4409155296298,5.382092000218108,1489.8039215686274,44.254901960784316,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.478465+00:00
85,17ad782e5273769ab3f303a107b4aeb84fe6aabf4d3805578ce79a26629dc624,triviaqa:0004,L0,v1,ollama-qwen2.5-3b,I don't know,Mona Lisa,0,0,0.0,,judge-stub/unwired,83,23,3.2517647058823527,1,0.0,0.0003161437908496732,3287.0264759993293,5.026475999329705,3251.7647058823527,30.235294117647058,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.494690+00:00
86,39a9b24dd3dd44ac4ade462728cc2927cba1d1818d9b58b3a98738c6d1cd9c21,triviaqa:0004,L1,v1,ollama-qwen2.5-3b,Mona,Mona Lisa,0,0,0.6666666666666666,,judge-stub/unwired,195,32,1.8541176470588236,1,0.0,0.00018026143790849674,1916.253753215243,5.15571399955661,1854.1176470588236,56.98039215686274,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.510566+00:00
87,7abf151435c930021d2360b3678edecd4eb72eb753e722b721e833e812144b02,triviaqa:0004,C0,v1,ollama-llama3.1-8b,Mona Lisa,Mona Lisa,1,1,1.0,,judge-stub/unwired,94,12,3.4635294117647057,1,0.0,0.0003367320261437908,3522.856549861525,9.464392998779658,3463.529411764706,49.86274509803921,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.531657+00:00
88,ee4f4b840d18f6e926559598aa7d6228e94d7a732435b3ee4c60abdbab5d4173,triviaqa:0004,C1,v1,gpt-4o-mini,Mona Lisa,Mona Lisa,1,1,1.0,,judge-stub/unwired,189,10,0.0,1,3.4349999999999995e-05,0.0,1296.8654224093941,9.041892997629475,1273.3333333333333,14.490196078431373,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.552571+00:00
89,ceb471918893f429e2d0b35f8a5c18af434ef554542f9371207cdef8861e5c38,triviaqa:0004,C2,v1,gpt-4o-mini,Mona Lisa,Mona Lisa,1,1,1.0,,judge-stub/unwired,116,36,0.0,1,3.9e-05,0.0,1443.5902594487868,5.021631997806253,1426.6666666666667,11.901960784313726,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.568835+00:00
90,f56e0691ed56b87129a5a0b43eb11ebf5e30dd523a995cd74c6b716142a239a5,triviaqa:0004,C3,v1,gpt-4o,Mona Lisa,Mona Lisa,1,1,1.0,,judge-stub/unwired,139,40,0.0,1,0.0007475,0.0,1181.9835430592339,4.86589600041043,1138.0392156862745,39.07843137254902,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.587803+00:00
91,88ff867867868d6bb1b586721714d444768bd957bad152544213892aedb4e69a,triviaqa:0004,C4,v1,gpt-4o,Mona Lisa,Mona Lisa,1,1,1.0,,judge-stub/unwired,161,34,0.0,1,0.0007425000000000001,0.0,303.2917120010534,5.291712001053384,290.19607843137254,7.803921568627451,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.604120+00:00
92,56b98af0a2ec490968776d3e540185b048ae6d281abb832fa41f40cbd285282d,triviaqa:0005,L0,v1,ollama-qwen2.5-3b,gravity,gravity,1,1,1.0,,judge-stub/unwired,93,45,1.7411764705882353,1,0.0,0.00016928104575163398,1793.4051560175135,6.032606997905532,1741.1764705882354,46.19607843137255,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.622577+00:00
93,4d35560ff4285f704ff42626aaebe800eab8b3e6919a319e359cb4b423c805db,triviaqa:0005,L1,v1,ollama-qwen2.5-3b,gravity,gravity,1,1,1.0,,judge-stub/unwired,174,36,3.435294117647059,1,0.0,0.00033398692810457516,3486.7286949786658,6.101243998273276,3435.294117647059,45.33333333333333,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.640002+00:00
94,bf224a4d6827cb83af27c8db41c1fe026747349c4d533739c4917f87c1011e3e,triviaqa:0005,C0,v1,ollama-llama3.1-8b,gravity,gravity,1,1,1.0,,judge-stub/unwired,123,35,2.1082352941176468,1,0.0,0.00020496732026143786,2144.2184703344437,4.8851370011107065,2108.235294117647,31.098039215686274,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.656671+00:00
95,bc0ce86ff1b964c855ff36722782fa1903b87761ec3bebeead7eb65c8ff52242,triviaqa:0005,C1,v1,gpt-4o-mini,gravity,gravity,1,1,1.0,,judge-stub/unwired,140,29,0.0,1,3.84e-05,0.0,346.3270467652251,8.797635000519222,326.27450980392155,11.254901960784313,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.677421+00:00
96,3878e6fe35bb789a49b5a87e510454cf5c1c36cce336045c50abac732739076a,triviaqa:0005,C2,v1,gpt-4o-mini,gravity,gravity,1,1,1.0,,judge-stub/unwired,139,19,0.0,1,3.225e-05,0.0,1739.6710213145616,4.7102370008360595,1715.2941176470588,19.666666666666664,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.692877+00:00
97,d2f8fa4eb1ae4b9d7cf905f7d3d43dc66620c000b678e9d5bf15f1e7bd19c806,triviaqa:0005,C3,v1,gpt-4o,gravity,gravity,1,1,1.0,,judge-stub/unwired,117,22,0.0,1,0.0005125,0.0,1262.817408275608,4.601722001098096,1237.2549019607843,20.96078431372549,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.708556+00:00
98,ebc7444b8a0c88f579d80789fff85b25efdca8f0a60a82a2db0e2a49754c3931,triviaqa:0005,C4,v1,gpt-4o,gravity,gravity,1,1,1.0,,judge-stub/unwired,182,37,0.0,1,0.000825,0.0,1120.4923515677053,4.6884299990779255,1101.9607843137255,13.843137254901961,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.724143+00:00
99,ed43684ed7d275d47a7c7c90d8df96deda1b7a375687728aa9e1f64ab755e767,triviaqa:0006,L0,v1,ollama-qwen2.5-3b,Eiffel Tower,Eiffel Tower,1,1,1.0,,judge-stub/unwired,196,31,3.28,1,0.0,0.00031888888888888885,3322.358087903619,5.22083300165832,3280.0,37.13725490196079,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.740907+00:00
100,5b3eec010175126bc182f320ed0d4fc9adf3a97a53a8ff24375729811e1dcac7,triviaqa:0006,L1,v1,ollama-qwen2.5-3b,Eiffel Tower,Eiffel Tower,1,1,1.0,,judge-stub/unwired,146,8,2.2070588235294117,1,0.0,0.0002145751633986928,2247.25799296322,5.003091002436122,2207.0588235294117,35.196078431372555,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.757040+00:00
101,7e9086dfe5b1f148c97551fea200080ef62aca377e14290876f49213c2057eff,triviaqa:0006,C0,v1,ollama-llama3.1-8b,Eiffel Tower,Eiffel Tower,1,1,1.0,,judge-stub/unwired,141,17,1.36,1,0.0,0.00013222222222222221,1395.8425802175416,4.744541001855396,1360.0,31.098039215686274,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.776376+00:00
102,2f9851c792bbbb86b05aa0b2cfa577210dddb99420f96c10aaa971fb947f7a4a,triviaqa:0006,C1,v1,gpt-4o-mini,Eiffel Tower,Eiffel Tower,1,1,1.0,,judge-stub/unwired,196,24,0.0,1,4.38e-05,0.0,1408.7032511370157,5.095407999760937,1381.5686274509803,22.03921568627451,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.793548+00:00
103,3f0bced7a589e47e186481c4b54bf9df5664c2384c83583a8cabdc6eb86f4f04,triviaqa:0006,C2,v1,gpt-4o-mini,Eiffel Tower,Eiffel Tower,1,1,1.0,,judge-stub/unwired,148,10,0.0,1,2.82e-05,0.0,1778.426056355664,9.72017400272307,1742.3529411764705,26.352941176470587,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.814689+00:00
104,7a40372ebb412ec6e4cd2d83da3af7fa7ba8a2f2f98eace9c2f145f71fc30b86,triviaqa:0006,C3,v1,gpt-4o,Eiffel Tower,Eiffel Tower,1,1,1.0,,judge-stub/unwired,190,10,0.0,1,0.000575,0.0,1409.3914455507315,4.960073001711862,1390.5882352941178,13.843137254901961,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.831340+00:00
105,22cd50ec39f92ff77ee403769acdf47a93f65a12bf6b2a1a2caa04bce189bdef,triviaqa:0006,C4,v1,gpt-4o,Eiffel Tower,Eiffel Tower,1,1,1.0,,judge-stub/unwired,172,24,0.0,1,0.00067,0.0,2326.649572040011,4.904474000795744,2283.529411764706,38.2156862745098,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.847713+00:00
106,c7c89d8a95fdc1b2306d1a6dd0c2ac6d9e7bc59e8c1c73d28f1f57c9b0dceee9,hotpotqa:0000,L0,v1,ollama-qwen2.5-3b,Industrial Revolution,Industrial Revolution,1,1,1.0,,judge-stub/unwired,150,20,3.2658823529411762,1,0.0,0.00031751633986928105,3286.110102843468,5.09049500033143,3265.882352941176,15.137254901960786,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.863577+00:00
