id,cache_key,repeat_idx,query_id,route_id,prompt_version,model_version,prediction,reference,exact_match,lenient_em,token_f1,judge_score,judge_model,tokens_in,tokens_out,gpu_seconds,concurrency,cloud_spend_usd,amortized_usd,latency_ms_total,latency_ms_retrieval,latency_ms_llm,latency_ms_verify,git_sha,config_hash,created_at,generator_mode,retrieval_mode,temperature,seed
262,b841f5ced207cc444fea839aa77cf7ba5c26cfb08646659d48db031fec97e038,0,nq:0037,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,"Neural networks have been in use since the 1940s, though they were not widely recognized until the 1950s and gained significant attention in the 1980s. They experienced a resurgence of interest during the mid-2000s with the advent of deep learning algorithms.",neural networks,0,0,0.10526315789473684,,judge-stub/unwired,13,65,2.6224898390000817,1,0.0,0.0002549642899027857,2626.6690940037734,4.179255003691651,2622.4898390000817,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:57:51.761820+00:00,measured,measured,0.0,0
263,7e1e4d7eb455c25136f6ed6fbbf7e1706dc4f8913551ac563bcd48fdcd946e56,1,nq:0037,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,"Neural networks have been in development for several decades, but they gained significant attention and widespread use in recent years due to advancements in computing power and data availability. The concept was first proposed by Warren McCulloch and Walter Pitts in 1943, marking their foundational work on how neurons might process information. However, practical applications of neural networks as we know them today emerged much later, particularly after the advent of the internet and the need for more sophisticated computational models capable of handling large datasets efficiently.",neural networks,0,0,0.047058823529411764,,judge-stub/unwired,13,101,4.0417216899995765,1,0.0,0.00039294516430551436,4046.386082006393,4.6643920068163425,4041.7216899995765,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:57:56.055505+00:00,measured,measured,0.0,0
264,51231700af25683f216690eef66e5cd7c487e3d4ad7e6b02c458b394989c3e6d,2,nq:0037,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,"Neural networks have been around since the 1940s, but significant advancements occurred in the mid-20th century and into the early 21st century. The modern era of deep learning as we know it began to flourish after 2006. However, the concept itself predates these developments by several decades.",neural networks,0,0,0.08888888888888888,,judge-stub/unwired,13,69,2.9580223909997585,1,0.0,0.00028758551023608757,2967.236080001385,9.213689001626335,2958.0223909997585,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:57:59.287633+00:00,measured,measured,0.0,0
265,838fd00b0961bfa26f89bc5b574ef0c2eae31cc4f598aed657019cdf2186101b,0,nq:0038,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,"World War II was a global war that lasted from 1939 to 1945, resulting in the deaths of an estimated 70 million people. It began in Europe when Germany invaded Poland and ended with Japan's unconditional surrender on September 2, 1945, after the atomic bombings of Hiroshima and Nagasaki. The war involved the majority of the world's nations, including all great powers, forming two opposing military alliances: the Allies and the Axis. In a state of total war, the respective sides mobilized as many as 100 million soldiers and four to six million battle-related non-combatants, making it the deadliest conflict in human history.

World War II resulted in significant changes in politics, economics, and culture worldwide. It led to the formation of the United Nations and influenced the post-war era through the establishment of international law, particularly the Nuremberg Principles, which set forth the legal standards applicable to crimes against peace, war crimes, and crimes against humanity during armed conflicts. Additionally, the war contributed to the decolonization movement and reshaped the geopolitical landscape of the world, leading to the rise of superpowers like the Soviet Union and the United States. The economic impact included the Great Depression (",World War II,0,0,0.033707865168539325,,judge-stub/unwired,15,256,10.75551548400017,1,0.0,0.0010456751165000165,10763.53687899882,8.021394998650067,10755.51548400017,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:10.321891+00:00,measured,measured,0.0,0
266,1939d86d2352ad536b7ff07fa3342cc0bb225fa84c9d21c69178879a6f1c5d8e,1,nq:0038,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,"World War II is known for its global scale, extensive involvement of major powers, and devastating impact on human life. It resulted in millions of deaths and significant changes to international relations and political structures.",World War II,0,0,0.15789473684210528,,judge-stub/unwired,15,39,1.8340676879997773,1,0.0,0.00017831213633331166,1838.6430840000685,4.575396000291221,1834.0676879997773,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:12.404904+00:00,measured,measured,0.0,0
267,aa6c9112796e157fc0626e6847955b9fd546dc6495b82a9f71a20e1342f55606,2,nq:0038,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,"World War II was a global war that lasted from 1939 to 1945, resulting in the deaths of an estimated 70–85 million people.",World War II,0,0,0.2608695652173913,,judge-stub/unwired,15,38,1.9663399159999244,1,0.0,0.00019117193627777042,1975.7604990027176,9.420583002793137,1966.3399159999244,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:14.643797+00:00,measured,measured,0.0,0
268,979ef8ada26ac5c5c3a5138527e405db35c366cd1ca6c7e92b4db92d2170ade2,0,nq:0039,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,The Industrial Revolution began in the late 18th century and continued into the early 19th century.,Industrial Revolution,0,0,0.2666666666666667,,judge-stub/unwired,13,23,0.9675367209993055,1,0.0,9.40660700971547e-05,975.49850899577,7.961787996464409,967.5367209993055,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:15.910291+00:00,measured,measured,0.0,0
269,da509d9c19e1f5dcd4d6e1d94950e6bb7b0c3e566f0e62645b0e0f15b70db7dc,1,nq:0039,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,The Industrial Revolution began in Britain around 1760.,Industrial Revolution,0,0,0.4444444444444445,,judge-stub/unwired,13,13,0.5673515609996684,1,0.0,5.5159179541634427e-05,574.8656169998867,7.514056000218261,567.3515609996684,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:16.728403+00:00,measured,measured,0.0,0
270,3a020e57824ee88907c43a1bc42bebfb86747a355fad90ba6b11f32f4e191ebb,2,nq:0039,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,The Industrial Revolution began in Britain around 1760.,Industrial Revolution,0,0,0.4444444444444445,,judge-stub/unwired,13,13,0.5520654649999415,1,0.0,5.367303131943875e-05,557.0954900003926,5.030025000451133,552.0654649999415,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:17.538499+00:00,measured,measured,0.0,0
271,2a32e1892abac93a20cda447b9b7f290f9a25c1aa1a5d09ef1f88bb4a6d95ae3,0,nq:0040,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,Sir George Everest,Mount Everest,0,0,0.4,,judge-stub/unwired,12,3,0.1750980079996225,1,0.0,1.7023417444407742e-05,180.95667499801493,5.858666998392437,175.0980079996225,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:17.988680+00:00,measured,measured,0.0,0
272,7eb75f3c91f20daaa4b55c7e80cdf07a215337462549ca7db55a609bafc06df5,1,nq:0040,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,Sir George Everest.,Mount Everest,0,0,0.4,,judge-stub/unwired,12,4,0.20954706300017278,1,0.0,2.0372631125016798e-05,213.8650390033945,4.317976003221702,209.54706300017278,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:18.462469+00:00,measured,measured,0.0,0
273,80329800ee82596ce2e51325acb353dc0760cbaf7abf6cc975b3f25f3681d4ee,2,nq:0040,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,Sir George Everest.,Mount Everest,0,0,0.4,,judge-stub/unwired,12,4,0.21362502600004518,1,0.0,2.076909975000439e-05,217.70534100414807,4.080315004102886,213.62502600004518,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:18.925946+00:00,measured,measured,0.0,0
274,e260068a1636b766b0fcffb8500ca58f3dc4194a4fbfe80228d149ab3fecbea1,0,nq:0041,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,Albert Einstein.,photosynthesis,0,0,0.0,,judge-stub/unwired,11,3,0.16705268799978512,1,0.0,1.6241233555534663e-05,171.1757699986265,4.123081998841371,167.05268799978512,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:19.426483+00:00,measured,measured,0.0,0
275,bdaf94f5c8343fd5b1d51b229501bc41baff353dab40e15fae425ec753069363,1,nq:0041,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,Robert Hooke discovered photosynthesis.,photosynthesis,0,0,0.4,,judge-stub/unwired,11,7,0.3356145090001519,1,0.0,3.262918837501477e-05,346.02951499982737,10.415005999675486,335.6145090001519,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:20.019004+00:00,measured,measured,0.0,0
276,e3934435c0a6382e513e08fbfdf16e309ef046bab80f725fed7e1f449b7e16d3,2,nq:0041,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,Albert Einstein.,photosynthesis,0,0,0.0,,judge-stub/unwired,11,3,0.17249421699943923,1,0.0,1.67702710971677e-05,180.85670100390416,8.362484004464932,172.49421699943923,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:20.444004+00:00,measured,measured,0.0,0
277,baa274f1af238d31857aeabc597b7bf372e4a2fc6ae4e9d5e5f592a6ec228301,0,nq:0042,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,Black holes form from massive stars collapsing after their nuclear fuel is depleted.,black holes,0,0,0.2666666666666667,,judge-stub/unwired,13,14,0.6188702979998197,1,0.0,6.0167945638871355e-05,627.9178400000092,9.047542000189424,618.8702979998197,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:21.365119+00:00,measured,measured,0.0,0
278,c98ebfa7e913bcf457203fa025a2553ed483a0fdd479cdb884609027553347d4,1,nq:0042,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,"Black holes have existed since the beginning of time, as they are a fundamental part of the universe's structure. Their formation is believed to occur through gravitational collapse in massive stars and the merging of galaxies over cosmic history.",black holes,0,0,0.10526315789473684,,judge-stub/unwired,13,43,1.7656883400004517,1,0.0,0.00017166414416671055,1770.3465310069078,4.658191006456036,1765.6883400004517,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:23.407936+00:00,measured,measured,0.0,0
279,f1191558b4b56eb1cf78a4c6921917b65bb2b197bc49391a06d3c3870e16bc6c,2,nq:0042,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,Black holes form when massive stars collapse under their own gravity. The process typically occurs within a few million years after such a star exhausts its nuclear fuel and can no longer support itself against its own gravity.,black holes,0,0,0.1081081081081081,,judge-stub/unwired,13,41,2.062667684000189,1,0.0,0.00020053713594446283,2070.6397599969932,7.972075996804051,2062.667684000189,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:25.708494+00:00,measured,measured,0.0,0
280,8a88e7873309d89fb84e66dcc94cb42223ae24c56950f7c62d2219da97f83eae,0,nq:0043,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,Ferdinand Magellan and Juan Sebastián Elcano.,Pacific Ocean,0,0,0.0,,judge-stub/unwired,12,11,0.6844835299998522,1,0.0,6.654700986109673e-05,688.7028909986839,4.219360998831689,684.4835299998522,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:26.670113+00:00,measured,measured,0.0,0
281,7722c44411aa0de3db0f9aeb18b42485406108ca44c46ac3ee9d4ab80e365191,1,nq:0043,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,Ferdinand Magellan and Juan Sebastian Elcano discovered the Pacific Ocean in 1520 during their circumnavigation of the globe.,Pacific Ocean,0,0,0.2222222222222222,,judge-stub/unwired,12,26,1.0896468700002515,1,0.0,0.00010593789013891334,1095.5005570058347,5.853687005583197,1089.6468700002515,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:28.041864+00:00,measured,measured,0.0,0
282,de083aa8bbaf5826135eb21cdf328f176d27c18962b16f3ac304ef6482a58ff9,2,nq:0043,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,Ferdinand Magellan and Juan Sebastián Elcano are credited with discovering the Pacific Ocean in 1520 during their circumnavigation of the globe.,Pacific Ocean,0,0,0.1904761904761905,,judge-stub/unwired,12,31,1.319229618999998,1,0.0,0.00012825843518055535,1325.0347589973899,5.8051399973919615,1319.229618999998,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:29.622641+00:00,measured,measured,0.0,0
283,29cf5aaa4a86ec27c5599e1df8bb003cda75dab0a5b58858a36851587cf5d22c,0,nq:0044,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,"The Great Wall of China is located in northern China. It stretches over 13,000 miles (21,000 kilometers) and was built to protect against invasions by nomadic groups from the north.",Great Wall of China,0,0,0.23529411764705882,,judge-stub/unwired,15,47,1.9510822229995028,1,0.0,0.000189688549458285,1955.6585389937027,4.576315994199831,1951.0822229995028,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:31.888500+00:00,measured,measured,0.0,0
284,2d213a4c27aacd839d88f713def228ed2c042c64ddc5aa9ea6947269d33b6f89,1,nq:0044,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,"The Great Wall of China is located in northern China. It stretches over 13,000 miles (21,000 km) and was built to protect against invasions from Mongol tribes.",Great Wall of China,0,0,0.25,,judge-stub/unwired,15,44,1.8036999490004746,1,0.0,0.00017535971726393503,1808.3008859985057,4.600936998031102,1803.6999490004746,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:33.978479+00:00,measured,measured,0.0,0
285,5f1886cd604ad1443e8d1de05036b07973519f6469c72d87d140cad69f221589,2,nq:0044,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,"The Great Wall of China stretches across northern China. It starts in the east at the Yalu River and ends in the west near the Gobi Desert, covering over 13,000 miles (21,000 kilometers).",Great Wall of China,0,0,0.23529411764705882,,judge-stub/unwired,15,50,2.062542771000153,1,0.0,0.0002005249916250149,2074.0058809933544,11.463109993201215,2062.542771000153,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:36.354345+00:00,measured,measured,0.0,0
286,585eccdb916a6ad2c2ef4c43df2c5d3da23e06368e4235828988e83b4d04c568,0,nq:0045,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,Gravity is known for its universal attraction between masses.,gravity,0,0,0.19999999999999998,,judge-stub/unwired,13,10,0.5890317760004109,1,0.0,5.726697822226217e-05,598.9518669975951,9.920090997184161,589.0317760004109,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:37.222291+00:00,measured,measured,0.0,0
287,51d8aae344828c20a15f11c609332bcfbf16e3cd7efaaa6972ef6106035d2f7c,1,nq:0045,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,Gravity is known for its force that attracts objects towards each other.,gravity,0,0,0.15384615384615385,,judge-stub/unwired,13,13,0.7417914220004604,1,0.0,7.211861047226698e-05,747.3056959952373,5.514273994776886,741.7914220004604,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:38.231577+00:00,measured,measured,0.0,0
288,f305aefee2c0f46ccf9e9ffe745dbc568fa4b83765cfbb5812eb1cfe37c29fe7,2,nq:0045,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,Gravity is known for its universal force that attracts all objects with mass towards each other.,gravity,0,0,0.11764705882352941,,judge-stub/unwired,13,17,0.9004585910006426,1,0.0,8.754458523617358e-05,909.2254880015389,8.766897000896279,900.4585910006426,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:39.537132+00:00,measured,measured,0.0,0
289,56861d8ad9d635d443e910b04e39ff832b49effd829c0b5b494c2a503e7f8ad1,0,nq:0046,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,"William Shakespeare was born in Stratford-upon-Avon, England.",Shakespeare,0,0,0.19999999999999998,,judge-stub/unwired,12,14,0.6116138360002878,1,0.0,5.9462456277805754e-05,616.0932150005465,4.479379000258632,611.6138360002878,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:40.393230+00:00,measured,measured,0.0,0
290,134325bc7157a7be654363c6530ebf07f43a4eb4f020c87dbc99d672bd61f7a6,1,nq:0046,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,"William Shakespeare was born in Stratford-upon-Avon, England.",Shakespeare,0,0,0.19999999999999998,,judge-stub/unwired,12,14,0.6134469030002947,1,0.0,5.964067112502864e-05,621.5051300023333,8.05822700203862,613.4469030002947,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:41.267666+00:00,measured,measured,0.0,0
291,14b766369ea990491a233185771bb734274626b8513b921f4cfa2f7ed62596fa,2,nq:0046,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,"William Shakespeare was born in Stratford-upon-Avon, England.",Shakespeare,0,0,0.19999999999999998,,judge-stub/unwired,12,14,0.64888348400018,1,0.0,6.308589427779527e-05,653.1783699992957,4.29488599911565,648.88348400018,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:42.167842+00:00,measured,measured,0.0,0
292,fc752ae303f2c088c27973659d6f22e9953e2ae432276fbf8701e59de2ecf96f,0,nq:0047,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,The Amazon River is known for its vast size and diverse ecosystem.,Amazon River,0,0,0.3076923076923077,,judge-stub/unwired,14,13,0.588997193999603,1,0.0,5.726361608329474e-05,597.7332470010879,8.736053001484834,588.997193999603,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:43.054709+00:00,measured,measured,0.0,0
293,1e95592959bd9be034b1ce1f4869f96a50910c166241e9ad47b9e6752898888c,1,nq:0047,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,"The Amazon River is known for its vast size and biodiversity. It is the largest river in the world by volume, spanning over 6,400 miles (10,300 km) from its source to the Atlantic Ocean. Its waters support an incredible variety of plant and animal life.",Amazon River,0,0,0.0909090909090909,,judge-stub/unwired,14,61,2.525964584000576,1,0.0,0.00024557989011116707,2531.708985999103,5.744401998526882,2525.964584000576,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:45.934514+00:00,measured,measured,0.0,0
294,e494b39092d15d3c77ea3b34221b05285407b2cf12da6ddf32fbbb87cc530d2a,2,nq:0047,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,The Amazon River is known for its vast size and immense biodiversity.,Amazon River,0,0,0.3076923076923077,,judge-stub/unwired,14,13,0.5581715540001824,1,0.0,5.4266678861128836e-05,566.076375999728,7.904821999545675,558.1715540001824,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:46.768525+00:00,measured,measured,0.0,0
295,d8a8f65e7356cca6d1fdbac8a9efffc65a5e3c19d47281c85df7e62eb8a82942,0,nq:0048,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,The Industrial Revolution is known for major technological advancements and changes in production methods.,Industrial Revolution,0,0,0.2666666666666667,,judge-stub/unwired,14,15,0.625251209000453,1,0.0,6.078831198615514e-05,629.7036559999469,4.452446999493986,625.251209000453,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:47.754466+00:00,measured,measured,0.0,0
296,5ad1b3473b794a33b1703d986ca0d2182877750806c01070eb5f8bed93cfeec2,1,nq:0048,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,"The Industrial Revolution is known for significant technological advancements and shifts in economic, social, and political structures. It marked a major transition from manual labor to mechanized production methods across various sectors including textiles, mining, manufacturing, transportation, communication, and agriculture. These changes transformed societies by increasing productivity, expanding markets, and fostering urbanization.",Industrial Revolution,0,0,0.07692307692307693,,judge-stub/unwired,14,66,3.183826054000747,1,0.0,0.0003095386441389615,3192.3337699972762,8.507715996529441,3183.826054000747,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:51.205270+00:00,measured,measured,0.0,0
297,dd9e65394bb8e254b9d92c64148def6f34e16ba8a99bb52c45d963b2d048638e,2,nq:0048,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,"The Industrial Revolution is known for significant advancements in manufacturing, transportation, and communication technologies.",Industrial Revolution,0,0,0.2666666666666667,,judge-stub/unwired,14,17,0.8820073839997349,1,0.0,8.57507178888631e-05,886.4200920033909,4.412708003656007,882.0073839997349,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:52.333167+00:00,measured,measured,0.0,0
298,bd1a3893ac500fb449121037dbc7e5d5dd4632d01a912e578a67e6ded0a50bba,0,nq:0049,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,The Pacific Ocean is located in the western hemisphere.,Pacific Ocean,0,0,0.4444444444444445,,judge-stub/unwired,13,10,0.4442088240002704,1,0.0,4.3186969000026285e-05,459.4363690021055,15.227545001835097,444.2088240002704,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:53.054734+00:00,measured,measured,0.0,0
299,1c43f308b160a3e21cc3b6dfeb766eea894ec4adb53db9f8da7523c055edd387,1,nq:0049,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,The Pacific Ocean is located in the western part of Earth.,Pacific Ocean,0,0,0.3636363636363636,,judge-stub/unwired,13,12,0.524385039999288,1,0.0,5.098187888881966e-05,528.7997740006176,4.414734001329634,524.385039999288,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:53.872804+00:00,measured,measured,0.0,0
300,a89b6f35bc4780b95ff967813b1acb588f0ee7e71af40c798f4d12c9ddd062f8,2,nq:0049,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,"The Pacific Ocean is located between North and South America, Asia, Australia, and Africa.",Pacific Ocean,0,0,0.2666666666666667,,judge-stub/unwired,13,18,0.7686733869995805,1,0.0,7.473213484718144e-05,773.083193002094,4.4098060025135055,768.6733869995805,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:54.895019+00:00,measured,measured,0.0,0
301,de1bb5bdcbf6d05d753d135632daf96a252c8de96f665d706be9636dc53217f0,0,nq:0050,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,James Watson and Francis Crick discovered DNA in 1953.,DNA,0,0,0.19999999999999998,,judge-stub/unwired,11,15,0.6612564119996023,1,0.0,6.428881783329466e-05,666.0995150004965,4.843103000894189,661.2564119996023,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:55.829196+00:00,measured,measured,0.0,0
302,1e5bddb3741e3ecdc6aeb42c02dfae79863c124a72bc1c90ac067dbcbada05a6,1,nq:0050,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,James Watson and Francis Crick discovered DNA in 1953.,DNA,0,0,0.19999999999999998,,judge-stub/unwired,11,15,0.6583877849998316,1,0.0,6.400992354165029e-05,662.6172400001451,4.2294550003134646,658.3877849998316,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:56.766410+00:00,measured,measured,0.0,0
303,8d7f9d1b83328eb8665700cd7e62f1c84672d2c405cca8ff3da5155405941fc9,2,nq:0050,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,James Watson and Francis Crick discovered DNA.,DNA,0,0,0.25,,judge-stub/unwired,11,9,0.4084332859993083,1,0.0,3.970879169437719e-05,413.46370900191687,5.030423002608586,408.4332859993083,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:58:57.413457+00:00,measured,measured,0.0,0
304,97d568c2f7e4e033addcce2f24cb7309c70a819957f10f1d2f731d5458b784bc,0,nq:0051,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,"Renaissance is not a specific location but rather an era in European history. It spans from the 14th to the 17th century and is characterized by developments in art, literature, science, politics, philosophy, humanism, trade, and exploration. The term ""Renaissance"" itself comes from the French word for rebirth or revival.",Renaissance,0,0,0.044444444444444446,,judge-stub/unwired,12,72,2.902427828999862,1,0.0,0.00028218048337498656,2907.3085990003165,4.880770000454504,2902.427828999862,0.0,19e1267e270fb26a4e6da10a2e33f407c4cde82d,7fdc85f695827cd40610ae43ca440f13cb399989fda72657811baf795f8607dc,2026-09-19T13:59:00.604889+00:00,measured,measured,0.0,0
